name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id,reviews
타치가와텐,서울특별시 마포구 서교동 396-28,,텐동 (기본튀김덮밥),9000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 ((L.O. 21:00))', '월-금': '오후 3시 - 오후 5시 (재료준비시간(break))', '휴무일': '매주 수요일 '}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,가족외식,남자친구랑,아이동반,친구들끼리,홍대,여자끼리,오빠랑,텐동데이트,남자끼리,캐주얼한,깔끔한,이국적/이색적,숨은맛집,푸짐한,가성비좋은,조용한,서민적인,시끌벅적한,지역주민이 찾는,일본 감성,야외좌석",1988,
개성집,서울특별시 양천구 목4동 799-7,,보쌈,25000.0,"{'매일': '정오 12시 - 오후 10시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 '}",,,"저녁식사,점심식사,회식,혼밥,남자끼리,가족외식,서민적인,가성비좋은,시끌벅적한,아담한,숨은맛집,무료주차,대형룸,예약필요",92,
동남집 2호점,서울특별시 금천구 가산동 371-59,,양지곰탕,7000.0,"{'월-금': '24시간 영업 (월요일~금요일)', '토/일': '오전 11시 - 오후 8시 (화~토 아침식사됩니다)'}",,,"점심식사,저녁식사,혼밥,회식,데이트,가족외식,식사모임,실버푸드,혼술,서민적인,가성비좋은,지역주민이 찾는,푸짐한,숨은맛집,시끌벅적한,무료주차,24시간영업",445,
피오니,서울특별시 마포구 서교동 408-8,,아메리카노 HOT,4000.0,"{'월-금': '정오 12시 30분 - 오후 10시 (마지막 오더 21:30 (추석당일,전일/ 설당일,전일 휴무))'}",,,"데이트,간식,디저트,차모임,기념일,여자끼리,카페,혼카페,아이동반,케이크,아침식사,테이크아웃,깔끔한,예쁜,시끌벅적한,캐주얼한,젊은사람이많은,고급스러운,아담한,무료주차,현장대기필요,모르겠음,야외난로",2134,
키에리,서울특별시 용산구 이태원동 73-7,,아메리카노,4900.0,{'매일': '오후 1시 - 오후 9시 '},,,"간식,데이트,차모임,혼카페,기념일,떡느낌 건강 케이크,이태원 카페,후식,점심식사,테이크아웃,디저트,이태원 케이크,캐주얼한,예쁜,시끌벅적한,깔끔한,조용한,숨은맛집,지역주민이 찾는,주인장부터 조용함을 지향,서민적인,4명 이상 입장 불가,야외좌석,케이크 테이크아웃하면 랩에 싸주심",1979,
멍석깔고,서울특별시 금천구 가산동 43-1,,해물파전,13000.0,,,,"술모임,서민적인",660,
돈까스대왕전,서울특별시 도봉구 창1동 659-11,,등심돈까스,6900.0,{'매일': '오전 10시 - 오후 9시 30분 '},,,"저녁식사,바삭,혼밥,회식,캐주얼한,서민적인,주차불가",427,
탭퍼블릭,서울특별시 용산구 한남동 683-141,,탭퍼블릭 스페셜 메뉴,,"{'월-목': '오후 4시 30분 - 오전 1시 ', '금요일': '오후 4시 30분 - 오전 2시 ', '토요일': '오전 11시 30분 - 오전 2시 ', '일요일': '오전 11시 30분 - 오후 11시 ', '휴무일': '매주 공휴일 (1월 25일 휴무)'}",,,"술모임,저녁식사,데이트,식사모임,회식,모임,여자끼리,남자끼리,점심식사,시끌벅적한,이국적/이색적,캐주얼한,가성비좋은,깔끔한,고급스러운,규모가큰,예쁜,숨은맛집,경관/야경이좋은,젊은사람이많은,야외좌석,발렛주차,대형룸",2002,
멸치국수집,서울특별시 관악구 남현동 1061-28,,멸치국수,4000.0,"{'월-금': '오전 3시 - 오전 4시 ', '일요일': '오후 11시 - 오전 9시 '}",,,"점심식사,저녁식사,간식,혼밥,혼카페,가성비좋은,서민적인,시끌벅적한,푸짐한,아담한,캐주얼한,24시간영업",684,
상남스시,서울특별시 동작구 신대방동 361-50,,런치스시,25000.0,"{'매일': '오후 7시 30분 - 오후 9시 30분 (저녁 2부)', '쉬는시간 매일': '오후 2시 - 오후 6시 '}",,,"저녁식사,점심식사,회식,조용한,깔끔한,지역주민이 찾는,가성비좋은,아담한,콜키지무료,예약필요",1007,
예향정 마곡점,서울특별시 강서구 마곡동 760-1,,두루치기(소)+찌개1인+밥2인,21000.0,{'매일': '오전 11시 - 오후 10시 (21:30 주문마감)'},,,"저녁식사,점심식사,식사모임,가족외식,데이트,회식,다이어트식단,서민적인,푸짐한,캐주얼한,가성비좋은,깔끔한,무료주차",1435,
소녀방앗간,서울특별시 구로구 신도림동 692,,산나물밥과 고춧가루제육볶음,9800.0,"{'매일': '오전 11시 - 오후 10시 (마지막 주문시각 21:00)', '휴무일': '매주 월요일 (매월 1회)'}",,,"저녁식사,점심식사,혼밥,데이트,식사모임,다이어트식단,실버푸드,가족외식,부모님과 함께,아이동반,친구들끼리,깔끔한,캐주얼한,조용한,시끌벅적한,정갈한,모던한,격식있는,젊은사람이많은,무료주차",1085,
중림장,서울특별시 중구 중림동 468,,설렁탕,8000.0,"{'월-금': '오전 8시 - 오후 10시 ', '토/일': '오전 8시 - 오후 9시 ', '쉬는시간 매주 월-금': '오후 3시 30분 - 오후 5시 '}",,,"점심식사,저녁식사,혼밥,술모임,혼술,식사모임,데이트,아침식사,서민적인,숨은맛집,지역주민이 찾는,시끌벅적한,허름,가성비좋은,캐주얼한,노포,지저분,아담한,무료주차,24시간영업",1779,
스타벅스 금천독산점,서울특별시 금천구 독산동 291-1,,코코넛 화이트 콜드 브루,5900.0,"{'월요일': '오전 7시 - 오후 9시 30분 (05/25)', '화,수,목,금': '오전 7시 - 오후 9시 30분 (05/19)', '토요일': '오전 8시 - 오후 9시 30분 (05/23)', '일요일': '오전 9시 30분 - 오후 9시 30분 (05/24)'}",,,"간식,차모임,데이트,혼카페,카페,접대,점심식사,혼밥,아침식사,저녁식사,조용한,고급스러운,캐주얼한,지역주민이 찾는,시끌벅적한,서민적인,무료주차",1203,
온달 왕 돈까스,서울시 성북구 동선동1가 2-9,,온달정식,7900.0,"{'월-금': '오전 11시 - 자정 12시 30분 ', '일요일': '오전 11시 - 자정 12시 '}",,,"저녁식사,점심식사,혼밥,술모임,식사모임,혼술,간식,데이트,서민적인,가성비좋은,캐주얼한,시끌벅적한",1484,
나정순 할매쭈꾸미,서울시 동대문구 용신동 119-20,,주꾸미(350g),12000.0,"{'매일': '오전 11시 - 오후 10시 ', '쉬는시간 매일': '오후 3시 - 오후 4시 30분 ', '휴무일': '매주 일요일 '}",,,"저녁식사,점심식사,데이트,술모임,식사모임,가족외식,회식,서민적인,시끌벅적한,지역주민이 찾는,푸짐한,캐주얼한,숨은맛집",264,
진정한족발,서울특별시 강동구 성내동 38-20,,족발 대 (앞발),33000.0,{'매일': '오후 3시 - 오전 1시 '},,,"술모임,혼술,식사모임,가족외식,회식,저녁식사,서민적인,시끌벅적한,푸짐한,숨은맛집,지역주민이 찾는,가성비좋은,깔끔한,캐주얼한",1797,
팔당동동육개장,서울특별시 동대문구 장안동 465-2,,,,,,,"점심식사,아침식사,혼밥,해장,푸짐한,서민적인,지역주민이 찾는,숨은맛집,조용한,배달가능,무료주차",2059,
딘타이펑 타임스퀘어점,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,,샤오롱바오,10500.0,{'매일': '오전 11시 - 오후 9시 (라스트오더(20:00))'},,,"저녁식사,점심식사,데이트,가족외식,회식,식사모임,술모임,기념일,브런치,깔끔한,이국적/이색적,조용한,캐주얼한,시끌벅적한,서민적인,푸짐한,고급스러운,격식있는,무료주차,타임스퀘어,대형룸",494,
패티앤빅,서울특별시 은평구 진관동 73 웅신미켈란의아침 1층120호,,왕돈가스,8900.0,{'매일': '오전 11시 - 오후 9시 (매주 토요일 휴무)'},,,"혼밥,점심식사,저녁식사,아침식사,배달,가족외식,아이동반,식사모임,지역주민이 찾는,서민적인,푸짐한,캐주얼한,가성비좋은,깔끔한,시끌벅적한,배달가능",2067,
크래프트라인,서울특별시 관악구 남현동 1061-23,,"바이젠복,앰버복",7900.0,"{'매일': '오후 5시 - 오전 1시 (♠️주방 마감 : 11:30PM / 맥주와 나쵸만 가능)', '월요일': '오후 5시 - 자정 12시 (월요일만 12시에 마감합니다 :-))'}",,,"혼술,술모임,저녁식사,데이트,캐주얼한,시끌벅적한,서민적인,가성비좋은,지역주민이 찾는",1967,
브루클린더버거조인트,서울특별시 강남구 신사동 540-11,,더 치즈버거,7800.0,{'매일': '24시간 영업 '},,,"저녁식사,점심식사,데이트,혼밥,아침식사,식사모임,간식,브런치,남자끼리,가족외식,여자끼리,아이동반,24시,야식,여자끼리약속,접대,혼술,친구들끼리,남자끼리약속,이국적/이색적,시끌벅적한,캐주얼한,서민적인,예쁜,푸짐한,깔끔한,경관/야경이 좋은,가성비좋은,젊은사람이많은,아담한,모던한,지역주민이 찾는,웨이팅주의,빈티지,젊은사람이많음,미국 감성,고급스러운,다닥다닥,숨은맛집,24시간영업,발렛주차,무료주차,현장대기필요,대형룸,배달가능,모르겠음",926,
맨도롱 식당,서울특별시 서대문구 창천동 57-3,,고기국수,7000.0,{'매일': '오전 11시 - 오후 11시 '},,,"점심식사,혼밥,저녁식사,식사모임,아침식사,가족외식,야식,남자끼리,접대,여자끼리,친구들끼리,가성비좋은,서민적인,푸짐한,캐주얼한,깔끔한,지역주민이 찾는,숨은맛집,시끌벅적한,젊은사람이많은,토속적인,중년이상이많은,아담한,모름,셀프서비스",655,
더 가든 키친,서울특별시 서초구 잠원동 6-1 본관1층,,주중점심 성인,53200.0,"{'월-금': '오후 6시 - 오후 9시 30분 (평일저녁 (월~금))', '토/일': '오전 11시 30분 - 오후 4시 (점심 (1,2부 상세확인))', '토요일': '오후 5시 - 오후 10시 (저녁 (1,2부 상세확인))', '일요일': '오후 6시 - 오후 9시 30분 (일요일저녁()'}",,,"저녁식사,가족외식,점심식사,식사모임,데이트,기념일,회식,접대,호텔뷔페,아침식사,혼카페,뷔페,차모임,술모임,혼밥,가성비좋은,시끌벅적한,캐주얼한,푸짐한,깔끔한,고급스러운,격식있는,경관/야경이 좋은,발렛주차,개별룸,대형룸,무료주차,야외좌석",383,
클로리스,서울특별시 서대문구 창천동 13-35,,잉글리쉬 브렉퍼스트,5500.0,"{'매일': '오전 11시 - 오후 11시 30분 (월요일~토요일)', '일요일': '오후 1시 - 오후 11시 '}",,,"차모임,데이트,기념일,혼카페,간식,혼차,디저트,여자끼리,예쁜,조용한,깔끔한,격식있는,이국적/이색적,고급스러운,캐주얼한,숨은맛집,젊은사람이많은,아담한,경관/야경이 좋은,분위기있는,시끌벅적한,야외좌석,소파",1974,
독일주택,서울특별시 종로구 명륜4가 45-1,,올드 라스푸틴,10000.0,{'매일': '오후 2시 - 오전 2시 '},,,"데이트,술모임,간식,접대,혼밥,차모임,디저트,여자끼리,남자끼리,혼카페,야식,기념일,혼술,조용한,이국적/이색적,예쁜,깔끔한,캐주얼한,숨은맛집,경관/야경이 좋은,분위기좋은,고급스러운,서민적인,시끌벅적한,아담한,지역주민이 찾는,개별룸,야외좌석,현장대기필요",425,
부엉이돈가스 신촌점,서울특별시 서대문구 창천동 5-70,,부엉이돈가스,7900.0,"{'매일': '정오 12시 - 오후 9시 (브레이크 15~17 주문마감 20:30)', '휴무일': '매주 공휴일 (설날 휴무일 1/24, 1/25)'}",,,"데이트,저녁식사,점심식사,식사모임,혼밥,가족외식,혼차,아침식사,예쁜,조용한,서민적인,가성비좋은,캐주얼한,시끌벅적한,깔끔한,지역주민이 찾는,격식있는,푸짐한,야외좌석,배달가능",889,
황평집,서울시 중구 인현동2가 135-13,,닭곰탕,8000.0,"{'매일': '오전 11시 - 오후 9시 30분 ', '쉬는시간 매일': '오후 4시 - 오후 5시 ', '휴무일': '매주 일요일 ((명절 휴무))'}",,,"저녁식사,술모임,혼밥,점심식사,식사모임,아침식사,회식,가족외식,혼술,부담없는 식사,데이트,서민적인,시끌벅적한,가성비좋은,숨은맛집,푸짐한,지역주민이 찾는,허름한,아담한,지역주민이찾는,무료주차,주차불가",2290,
고기창고,서울특별시 서대문구 창천동 52-78,,통통삼겹살,9900.0,"{'매일': '오전 10시 30분 - 오후 11시 (명절전날,명절날휴무)'}",,,"저녁식사,술모임,데이트,식사모임,가족외식,회식,기념일,점심식사,가성비좋은,깔끔한,서민적인,시끌벅적한,숨은맛집,예쁜,고급스러운,이국적/이색적,푸짐한,좌식의,시끄러운,연기가 많은,경관/야경이 좋은,캐주얼한,회식 장소,야외좌석,대형룸,단체석,개별룸",122,
초마 홍대점,서울특별시 마포구 서교동 361-10 2층,,짬뽕,9000.0,"{'매일': '오전 11시 30분 - 오후 9시 ', '쉬는시간 매일': '오후 4시 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,저녁식사,혼밥,식사모임,데이트,아침식사,남자끼리,시끌벅적한,깔끔한,서민적인,조용한,가성비좋은,지역주민이 찾는,캐주얼한,푸짐한",1872,
멘야 산다이메,서울특별시 마포구 서교동 355-25,,돈코츠 라멘,7500.0,{'매일': '정오 12시 - 자정 12시 30분 (- 11시 50분~ 영업시작)'},,,"점심식사,혼밥,저녁식사,데이트,식사모임,혼술,가족외식,기념일,이국적/이색적,서민적인,캐주얼한,가성비좋은,숨은맛집,지역주민이 찾는,시끌벅적한,푸짐한,조용한",673,
토도로끼,서울특별시 송파구 신천동 7-14,,라멘 소,,"{'월-금': '오전 11시 30분 - 오전 1시 (연중무휴/마감 01시~02시)', '토/일': '오전 11시 - 오후 10시 (마감 22시~23시)'}",,,"저녁식사,점심식사,혼밥,데이트,가족외식,잠실 돈까스,혼술,잠실 맛집,여자끼리,지역주민이 찾는,숨은맛집,푸짐한,가성비좋은,시끌벅적한,캐주얼한,아담한,이국적/이색적,조용한,깔끔한,고급스러운,서민적인,좌식",2019,
마노디셰프 잠실점,서울특별시 송파구 신천동 7-30 잠실타워730 B1,,마노디셰프 품격세트,59900.0,"{'월-금': '오후 5시 - 오후 10시 (Dinner Time)', '토/일': '오전 11시 - 오후 10시 (주말 및 공휴일 )', '쉬는시간 매주 토/일': '오후 4시 - 오후 5시 (주말 및 공휴일 )'}",,,"식사모임,저녁식사,데이트,가족외식,기념일,점심식사,접대,술모임,고급스러운,예쁜,조용한,푸짐한,지역주민이 찾는,격식있는,깔끔한,이국적/이색적,경관/야경이 좋은,캐주얼한,가성비좋은,무료주차,개별룸,대형룸,단체룸",589,
스시래,서울특별시 동대문구 회기동 346-14,,숙성사시미 1인,20000.0,"{'매일': '오후 2시 - 오후 11시 ', '쉬는시간 매일': '오후 2시 30분 - 오후 4시 '}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,조용한,좁은,깔끔한,가성비좋은",1170,
호호분식,서울특별시 도봉구 쌍문동 81-74,,치즈밥 대,4000.0,"{'월-금': '정오 12시 - 오후 10시 ', '토/일': '정오 12시 - 오후 9시 ((매월 첫째주 일요일 휴무))'}",,,"저녁식사,혼밥,간식,점심식사,데이트,여자끼리,추억,서민적인,지역주민이 찾는,가성비좋은,캐주얼한,시끌벅적한,카드안받고현금만받는 양아 ㅣ,푸짐한,오래된집,숨은맛집,주차불가",2245,
